title,quality,style,r18,play,composition,girl,girlAction,male,bgBase,bgTop,bgBottom,girlTop_c,girlBottom_c,girlUnder_c,girlAction_c,clothesStatus,上下フラグ,キャラヘッダフラグ,縦横比,clothesFlg,seed_id
"側位","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","spooning,","crotch focus,girl focus,focus on girl,main subject,portrait,close-up,man partially visible,dutch-angle,from front,breast focus","focus on girl,girl focus,main subject girl,nipples","legs together,the head on the floor,lying on side on the floor,","completely nude man,simple man,no face,no detail man,no hair,penetrating,grabbing ass,,kneeling","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","struggle,nipples,legs together,arms in front of chest,grabbing floor,the head on the floor,lying on side on the floor,tears,terror,blush,screaming,looking at viewer,facing viewer","open clothes,pull up bra,","","1","1","16","103"
"側位","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","spooning,","crotch focus,girl focus,focus on girl,main subject,portrait,close-up,man partially visible,dutch-angle,from front,breast focus,feet out of frame","focus on girl,girl focus,main subject girl,nipples","leg up,the head on the floor,lying on side on the floor,","completely nude man,simple man,no face,no detail man,no hair,penetrating,grabbing leg,kneeling","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","struggle,nipples,leg up,arms in front of chest,grabbing floor,the head on the floor,lying on side on the floor,tears,terror,blush,screaming,looking at viewer,facing viewer","open clothes,pull up bra,","1","1","1","16","104"
"側位","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","spooning,","crotch focus,girl focus,focus on girl,main subject,portrait,close-up,man partially visible,dutch-angle,from front,breast focus,feet out of frame","focus on girl,girl focus,main subject girl,nipples","leg up,the head on the floor,lying on side on the floor,","completely nude man,simple man,no face,no detail man,no hair,penetrating,grabbing leg,kneeling","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","struggle,nipples,leg up,arms in front of chest,grabbing floor,the head on the floor,lying on side on the floor,tears,terror,blush,screaming,looking at another,facing another,","open clothes,pull up bra,","1","1","1","16","105"
"側位","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","spooning,after sex,","girl focus,focus on girl,main subject,portrait,close-up,dutch-angle,from behind,ass focus,ass shot,back shot,","focus on girl,girl focus,main subject girl,nipples","the head on the floor,lying on side on the floor,looking away,facing down,both hands against floor,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","","open clothes,pull up bra,","1","1","1","16","106"
"騎乗位(挿入前)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,pov,lying on the floor,penis touching girl's pussy,imminent penetration,no hands","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,Put own hands forward,Placing both hands on the another's body,nipples,breasts,looking own crotch,facing down,character focus,crying,tear,sad,heavy breath,ohogao,","open clothes,pull up bra,","","1","3","16","107"
"騎乗位(前かがみ正面)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,pov,lying on the floor,penetrating,no hands","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,Put own hands forward,Placing both hands on the another's body,screaming,nipples,breasts,looking at viewer,facing down,character focus,crying,tear,sad,heavy breath,ohogao,","open clothes,pull up bra,","","1","3","16","108"
"騎乗位(前かがみ側面)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,from side,side shot side view","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,simple man,no face,no detail man,no hair,lying on the floor,penetrating,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","leaning forward,m legs,Put own hands forwardPlacing both hands on the another's body,nipples,breasts,looking at viewer,facing down,character focus,crying,tear,sad,heavy breath,ohogao,","open clothes,pull up bra,","","1","3","16","109"
"騎乗位(後ろ側面)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning back,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,from side,side shot side view","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,simple man,no face,no detail man,no hair,lying on the floor,penetrating,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,Put own hands behind,Placing both hands on the another's body,nipples,breasts,looking ahead,facing up,character focus,crying,tear,sad,heavy breath,","open clothes,pull up bra,","","1","3","16","110"
"騎乗位(後ろ正面)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning back,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,pussy focus,straight-on,","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,povlying on the floor,penetrating,no hands","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,Put own hands behindPlacing both hands on the another's body,nipples,breasts,looking ahead,facing up,character focus,crying,tear,sad,heavy breath,","open clothes,pull up bra,","","1","3","16","111"
"騎乗位(尻)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,ass focus,from behind,","focus on girl,girl focus,main subject girl,top of head,nipples","Placing both hands on the another's body,","completely nude man,simple man,no face,no detail man,no hair,lying on the floor,penetrating,grabbing ass,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","nipples,breasts,looking back,facing down,character focus,crying,tear,sad,heavy breath,","open clothes,pull up bra,","","1","3","16","112"
"騎乗位(尻)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,ass focus,from behind,","focus on girl,girl focus,main subject girl,top of head,nipples","Placing both hands on the another's body,","completely nude man,simple man,no face,no detail man,no hair,lying on the floor,penetrating,grabbing ass,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","shoulder peek,screaming,leaning forward,nipples,breasts,looking back,facing down,character focus,crying,tear,sad,heavy breath,","open clothes,pull up bra,","","1","3","16","113"
"騎乗位","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning back,after sex,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,pussy focus,straight-on,","focus on girl,girl focus,main subject girl,top of head,dripping semen,nipples","m legs,Put own hands behindPlacing both hands on the another's body,","completely nude man,povlying on the floor,penis,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","nipples,breasts,looking ahead,facing up,character focus,crying,tear,sad,heavy breath,tired","open clothes,pull up bra,","","1","3","16","114"
"背面座位(reverse upright straddle)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,reverse upright straddle,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,nipples","leaning back,natural body curve,sitting on the boy,","completely nude man,simple man,no face,no detail man,no hair,imminent penetration,grabbing thigh,sitting on the bath edge","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","struggle,looking at viewer,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,screaming,surprising,covering own mouth","open clothes,pull up bra,","","1","3","16","118"
"背面座位(reverse upright straddle)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,reverse upright straddle,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,nipples","leaning back,natural body curve,sitting on the boy,","completely nude man,simple man,no face,no detail man,no hair,penetrating,hugging,sitting on the bath edge","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","struggle,looking at viewer,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,screaming,","open clothes,pull up bra,","","1","3","16","119"
"背面座位(reverse upright straddle)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,reverse upright straddle,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,nipples","leaning back,natural body curve,sitting on the boy,legs together,closing legs","completely nude man,simple man,no face,no detail man,no hair,penetrating,hugging,sitting on the bath edge","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","struggle,looking at viewer,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,screaming,","open clothes,pull up bra,","","1","3","16","120"
"事後","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from below","focus on girl,girl focus,main subject girl,feet out of frame,nipples","looking at viewer,facing viewer,leaning back,m legs,dripping semen,crying,terror,sad,tear,embarrassed,heavy breath,screaming,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","","open clothes,pull up bra,","","2","3","6","132"
"事後","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,from behind,facial,ass focus,","focus on girl,girl focus,main subject girl,nipples","Squinting,nipples,breasts,The chin is touching the floor,The body is facing the floor,top-down bottom-up.,the head put on the floor,looking back,facing back,leaning forward,all fours,dripping semen,grabbing floor,crying,terror,sad,tear,embarrassed,heavy breath,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","","open clothes,pull up bra,","","2","3","6","133"
"事後","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,face between the legs,from below,feet out of frame,","focus on girl,girl focus,main subject girl,nipples","Squinting,nipples,breasts,The chin is touching the floor,The body is facing the floor,top-down bottom-up.,the head put on the floor,looking back,facing back,leaning forward,all fours,dripping semen,crying,terror,sad,tear,embarrassed,heavy breath,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","","open clothes,pull up bra,","2","2","3","6","134"
"事後","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,from behind,","focus on girl,girl focus,main subject girl,nipples","wariza,ass focus,Squinting,looking back,facing back,dripping semen,tired,terror,sad,tear,embarrassed,heavy breath,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","","open clothes,pull up bra,","","2","3","6","135"
"事後","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,from above,","focus on girl,girl focus,main subject girl,nipples","wariza,face focus,Squinting,upward gaze,dripping semen,tired,terror,sad,tear,embarrassed,heavy breath,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","","open clothes,pull up bra,","","2","3","6","136"
"事後","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,breast focus,dutch-angle,full bosy shot,from above,","focus on girl,girl focus,main subject girl,nipples","the head on the floor,lying on back on the floor,tired,heavy breath,tears,blush,Throw up one's hands,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","","open clothes,pull up bra,","","2","3","6","137"
"事後","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,breast focus,dutch-angle,full bosy shot,from above,","focus on girl,girl focus,main subject girl,nipples","facial,bukkake,empty eyes,the head on the floor,lying on back on the floor,tired,heavy breath,tears,blush,Throw up one's hands,m legs,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","","open clothes,pull up bra,","","2","3","6","138"
"ノーマル","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","","girl,solo","girl focus,focus on girl,main subject,portrait,close-up,dutch-angle,from side,face focus,","focus on girl,girl focus,main subject girl,","sitting onbath edge,feet near water surface,hands on the knee,leaning forward,sideways glance at viewer","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,",",","2","","","","2","1","8","145"
"ノーマル温泉","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","","girl,solo","girl focus,focus on girl,main subject,portrait,close-up,upper body shot,","girl,cropped torso","blush,curious expression,soaking in hot spring water,water level up to chest,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,","","","","","","2","1","1","146"
"ノーマル温泉後ろ","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","","girl,solo","girl focus,focus on girl,main subject,portrait,close-up,upper body shot,from behind","girl,cropped torso","blush,surprised,soaking in hot spring water,water level up to chest,leaning back,looking back","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,","","","","","","2","1","1","147"
"四つん這いフェラ","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,","face focus,girl focus,focus on girl,main subject,portrait,close-up,man partially visible,from above,back shot,","focus on girl,girl focus,main subject girl","","completely nude man,pov crotch,simple man,man pov,no detail man,penis,kneeling in front of the girl,grabbing head,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","tears,sad,fellatio,all fours,","open clothes,pull up bra,","2","3","3","16","172"
"四つん這いフェラ","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,from above,side shot,side view,","focus on girl,girl focus,main subject girl","","completely nude man,pov crotch,simple man,no face,no detail man,no hair,penis,kneeling in front of the girl,grabbing head,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","tears,sad,fellatio,all fours,","open clothes,pull up bra,","3","1","3","16","173"
"四つん這いフェラ(後ろから)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,","ass focus,girl focus,focus on girl,main subject,portrait,close-up,man partially visible,from behind,back shot,","focus on girl,girl focus,main subject girl","","completely nude man,simple man,no face,no detail man,no hair,penis,kneeling in front of the girl,grabbing head,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","looking ahead,tears,fellatio,all fours,","open clothes,pull up bra,","3","1","3","16","174"
